names,scores,logfoldchanges,pvals,pvals_adj
NFATC2,-6.0098495,-1.385765,1.8569562701046087e-09,2.9852353382128047e-08
GNGT2,-6.012639,-1.2216313,1.8252735415056278e-09,2.936601922693498e-08
RGS12,-6.015191,-1.2886894,1.7967490020756765e-09,2.8929772755773775e-08
SDC3,-6.0299487,-0.865826,1.6401167213379127e-09,2.6490917523482305e-08
COPS6,-6.0390325,-0.5892371,1.5504117967206631e-09,2.5061735255809838e-08
UFD1L,-6.052376,-0.80523115,1.4272504385779482e-09,2.3107274647923266e-08
DHRSX,-6.0558343,-1.078744,1.3969159529359725e-09,2.2634007575234866e-08
PRMT1,-6.058192,-0.9752997,1.3766010308847772e-09,2.232246647948941e-08
TUBB6,-6.0607176,-1.2072568,1.3551565940976516e-09,2.2009501360942e-08
ZNF593,-6.06807,-0.5173165,1.2945641222630347e-09,2.1075421781076795e-08
HAGH,-6.0715156,-0.7849554,1.2670866457153322e-09,2.066085921357431e-08
MRPL4,-6.0834675,-0.796586,1.1761065681382789e-09,1.9223162211234656e-08
RBCK1,-6.08539,-0.5077578,1.1620817942551441e-09,1.9009065461564826e-08
TRPM2,-6.0914135,-1.4354211,1.119179034176901e-09,1.832187112648931e-08
RNPEP,-6.113956,-0.5209019,9.71910280816024e-10,1.594911762979389e-08
TPMT,-6.119568,-0.73314977,9.382947652677942e-10,1.54376915368025e-08
DCTN3,-6.119838,-0.5232611,9.367041735812924e-10,1.5433065794101406e-08
HSD17B12,-6.1305175,-0.78083575,8.759363403940275e-10,1.4443451511605614e-08
LINC00963,-6.132041,-0.8846634,8.67588146138222e-10,1.4328815005689108e-08
PDZD11,-6.1447973,-1.4361491,8.006563217773295e-10,1.3244700749207733e-08
MRPS14,-6.1629515,-0.74769366,7.140143700206288e-10,1.1840065429849343e-08
MRPL24,-6.1637754,-1.0626582,7.1030557768362e-10,1.1788086664726788e-08
NXT1,-6.167264,-1.0091417,6.948169473842205e-10,1.1540369832403449e-08
DERL2,-6.17764,-0.68380415,6.506684664776876e-10,1.0824613410308307e-08
ZSWIM7,-6.1828823,-0.66234,6.294157126948052e-10,1.0488048024278942e-08
DCXR,-6.184656,-0.5753869,6.22379073515817e-10,1.0379220146390096e-08
SIGLEC10,-6.1940303,-0.7845475,5.864503747833623e-10,9.787999791811094e-09
KLHDC8B,-6.201653,-1.6465236,5.587316465997208e-10,9.332955226237321e-09
ARL3,-6.2053885,-1.1852847,5.456189620432482e-10,9.121345009597592e-09
CTD-2336O2.1,-6.2071524,-0.9865467,5.395320348951986e-10,9.026938177965388e-09
MERTK,-6.2377267,-1.1148359,4.439751079732772e-10,7.45246524250483e-09
ASCL2,-6.2380567,-0.8136629,4.430405733677223e-10,7.4428641003813184e-09
COMMD5,-6.240391,-1.0012672,4.364787682623538e-10,7.338634425600215e-09
TSC22D1,-6.242778,-1.0560797,4.298667994443503e-10,7.23932364708209e-09
YIF1A,-6.2502494,-0.6241467,4.097980716662147e-10,6.907015281802727e-09
NUDT14,-6.2512913,-0.9474297,4.070731246982676e-10,6.866724878332568e-09
CRYL1,-6.2575493,-1.0546626,3.910745158686089e-10,6.6022769212719345e-09
HTATIP2,-6.2610373,-0.5963586,3.824246139467386e-10,6.461559588240821e-09
STX4,-6.276791,-0.6152315,3.456319165398998e-10,5.854354467531026e-09
CSRNP1,-6.2811203,-0.6357911,3.361420274259998e-10,5.7030245297754955e-09
MRPS18B,-6.282686,-0.91047126,3.327719577579878e-10,5.650517386942706e-09
TIPIN,-6.282693,-1.5641135,3.327578379734565e-10,5.650517386942706e-09
NUBP1,-6.289185,-1.0097936,3.1913696338532563e-10,5.4324698844825586e-09
ALG13,-6.3014965,-0.87120026,2.947855205825586e-10,5.030467125552241e-09
SEC61A1,-6.3021493,-0.6816234,2.935462149765596e-10,5.013486062607148e-09
ODC1,-6.302278,-0.8949409,2.9330270979884145e-10,5.013486062607148e-09
SDF4,-6.307224,-0.59103715,2.840853527342052e-10,4.859990171900416e-09
OSER1,-6.321945,-1.0651548,2.5829096853469967e-10,4.433491047699707e-09
SLC2A8,-6.3246684,-1.4292456,2.5377657490450336e-10,4.359647954991255e-09
ANKRD37,-6.331494,-1.1017203,2.427991225479776e-10,4.1850740443219415e-09
SLC15A3,-6.3352885,-0.5861273,2.3689732313885976e-10,4.0867774342165145e-09
HIC1,-6.3473625,-1.2937075,2.1903727301871868e-10,3.781847079731939e-09
OAS1,-6.3663507,-1.1384487,1.9357835138138566e-10,3.3507335375282178e-09
CKS1B,-6.382319,-1.1215277,1.7442634226540272e-10,3.0217707851193693e-09
FKBP4,-6.384241,-1.099843,1.7224959593549506e-10,2.989105625494318e-09
SLC43A3,-6.39191,-0.8916563,1.6382616462749823e-10,2.845336153669976e-09
MSRB2,-6.3937893,-0.5008647,1.6182416389080168e-10,2.815329034334125e-09
EMC3,-6.400898,-0.7559329,1.5446563971599565e-10,2.694158978529885e-09
POLR3GL,-6.403493,-0.52353495,1.5186188375391677e-10,2.6555132977718545e-09
MPV17,-6.408646,-1.1891235,1.4681731686419898e-10,2.5716831893388576e-09
NCKAP1L,-6.4095497,-0.6276168,1.4595001668545214e-10,2.5586745452909026e-09
NDUFV1,-6.4193983,-0.588856,1.3681405957223198e-10,2.4046710864369437e-09
YIF1B,-6.428558,-0.77959,1.288203882307232e-10,2.268056389355503e-09
MRPL32,-6.457302,-1.1681278,1.065860846006324e-10,1.881432270650372e-09
ATP6V1E1,-6.4596295,-0.5311627,1.0495946648635609e-10,1.8559111864758003e-09
SLC39A1,-6.46081,-0.8600703,1.0414393571826115e-10,1.8430783244484338e-09
KXD1,-6.4714894,-0.68664557,9.704150917740713e-11,1.7218367691469239e-09
TNFSF12,-6.4720235,-0.8870982,9.669899779172369e-11,1.7172437073237853e-09
NEU1,-6.4725776,-0.7713589,9.634504921665414e-11,1.7124394072456215e-09
KLHDC3,-6.4780407,-1.022922,9.292118593747675e-11,1.6558845712764412e-09
CCDC167,-6.4856935,-0.83004993,8.832456403873106e-11,1.5767086740444435e-09
THYN1,-6.4861054,-0.99054295,8.808342058473742e-11,1.5737724466353998e-09
COLGALT1,-6.4918523,-0.6631025,8.478724079709667e-11,1.517521592261201e-09
DDB1,-6.4954033,-0.666413,8.281114484898814e-11,1.4847423516199804e-09
MGMT,-6.509426,-0.6373186,7.543841583037755e-11,1.3561079146951144e-09
TRAPPC6A,-6.510099,-0.6854711,7.510139608956974e-11,1.3512327434906022e-09
COPRS,-6.524214,-0.85113984,6.835915468201932e-11,1.2331679142945296e-09
SLC35B1,-6.527076,-1.009814,6.706616691549365e-11,1.2109070717749949e-09
CDC26,-6.5327005,-0.5036854,6.459420668212716e-11,1.1673014691702363e-09
IMP4,-6.5328326,-0.6842526,6.453733003131207e-11,1.167301187852692e-09
SMIM12,-6.535559,-0.926776,6.33723203120457e-11,1.1472401796172716e-09
PTGER4,-6.5365877,-0.54722434,6.293816556578488e-11,1.1403862320388331e-09
FEZ2,-6.5433736,-0.5508353,6.014642261727544e-11,1.0907649380830808e-09
MESDC2,-6.5447617,-0.7737552,5.95904318437723e-11,1.0816374671271454e-09
HAVCR2,-6.5462255,-0.7743458,5.900951308633086e-11,1.0720409682737046e-09
COMMD3,-6.5471616,-0.5638537,5.864084303552308e-11,1.0662868615378685e-09
CCDC112,-6.547264,-1.0688618,5.860073752612222e-11,1.0662868615378685e-09
PSMC3,-6.5535054,-0.669524,5.620189653594598e-11,1.0237522040695962e-09
NFKBID,-6.5562024,-0.6004884,5.519528548487746e-11,1.0063090725746443e-09
TNFAIP8L2,-6.55886,-0.7582008,5.422069929062657e-11,9.90299586954869e-10
UROD,-6.5675445,-1.2118075,5.115170928422715e-11,9.367470471863507e-10
USF2,-6.5890946,-0.6095283,4.425169345092412e-11,8.125608361842766e-10
CISD1,-6.5908155,-0.7395128,4.3741676842425493e-11,8.039148468201906e-10
CLPP,-6.5946436,-0.86465824,4.2627862767734986e-11,7.841464110742219e-10
OLFML3,-6.6060452,-2.5847104,3.947228109696171e-11,7.28056117376035e-10
CCT7,-6.610282,-0.92974734,3.835889816906458e-11,7.087937178332373e-10
DDAH2,-6.6177893,-0.6475484,3.6460994260747066e-11,6.743313073683573e-10
ABCC5,-6.625409,-1.2417035,3.46287888882741e-11,6.410229099074652e-10
SURF1,-6.6291447,-0.5561092,3.37637500571321e-11,6.25574029713777e-10
PSMD14,-6.6377864,-0.9248698,3.1842873654635164e-11,5.910509523110354e-10
SLC39A3,-6.641819,-1.0967343,3.098356658727892e-11,5.756213922807683e-10
EIF4H,-6.6444926,-0.5957402,3.042629880971092e-11,5.660463434231399e-10
RTFDC1,-6.649824,-0.60738665,2.9344321637853374e-11,5.471476647624814e-10
APOPT1,-6.6756043,-0.6965151,2.462152417679122e-11,4.603417757972195e-10
VASH1,-6.685212,-1.2336754,2.3059017783093434e-11,4.3152103561451696e-10
HLA-G,-6.7175865,-2.7775052,1.8475883760643566e-11,3.467014787223508e-10
DDIT3,-6.729849,-1.0973803,1.6983959926834415e-11,3.1958177207881187e-10
ASNA1,-6.738787,-0.6792009,1.59714111980943e-11,3.0108090035415783e-10
POLR3K,-6.7536607,-1.2626467,1.4416084713645178e-11,2.7251178921401643e-10
EIF5B,-6.756173,-0.50806415,1.416843064325883e-11,2.6807715453959495e-10
BCAS2,-6.7579107,-0.7306057,1.3999595231807506e-11,2.651270207691663e-10
G3BP1,-6.7618804,-0.5483163,1.3621227792928024e-11,2.5819961713852207e-10
HSD17B10,-6.7665687,-0.5886729,1.31872390342788e-11,2.5020409439437105e-10
SCD,-6.77677,-1.2598422,1.2289224864317355e-11,2.3359768262923236e-10
ORMDL2,-6.780845,-0.6487445,1.1947476533901027e-11,2.275229552545957e-10
CMC1,-6.7821507,-1.2641588,1.1839966564878281e-11,2.2589467807656713e-10
RP3-460G2.2,-6.7873178,-2.4586632,1.1423759251951663e-11,2.1815660807750295e-10
GLA,-6.7934766,-0.65801704,1.0946302590864506e-11,2.0923337605945758e-10
IAH1,-6.8027086,-0.601308,1.026702577024711e-11,1.9698296452093734e-10
POLR2G,-6.803846,-0.6175894,1.018624163040572e-11,1.956158600847512e-10
TWISTNB,-6.821367,-0.77296084,9.017828273911135e-12,1.7333988448981433e-10
PSMF1,-6.8333225,-0.686186,8.29702634568506e-12,1.5963416480840544e-10
SND1,-6.8416905,-0.86809087,7.826409991644725e-12,1.5072079804734948e-10
ACO2,-6.8417,-1.0468851,7.825869491656682e-12,1.5072079804734948e-10
C1orf122,-6.844434,-0.52299136,7.677904391207996e-12,1.4827817426821163e-10
MFF,-6.8464317,-0.6226652,7.57147962754814e-12,1.463605511054009e-10
NUDT5,-6.850372,-0.9060303,7.365834308596523e-12,1.4251952169762303e-10
TAX1BP3,-6.8602233,-0.70841837,6.8752891017611186e-12,1.3353151368973888e-10
IFI35,-6.8875566,-0.77507377,5.67587719849192e-12,1.1055036338504804e-10
SSB,-6.9012628,-0.52419484,5.154228183042878e-12,1.0067664164575381e-10
C2,-6.9065447,-0.8747081,4.96600221961402e-12,9.718499482026332e-11
GGCT,-6.924217,-0.7721312,4.383923690647415e-12,8.595756394011535e-11
RUNX3,-6.934854,-0.79321885,4.066412673668298e-12,7.980820820051289e-11
ACAA2,-6.9410357,-1.0177691,3.89234856933553e-12,7.661171982731458e-11
TSTD1,-6.9487214,-0.9455027,3.686112220646968e-12,7.26220708038979e-11
MRPL21,-6.9508414,-0.67300737,3.6311335105778303e-12,7.160762712646712e-11
SCNM1,-6.9628825,-0.6297957,3.333793733195231e-12,6.593396102963862e-11
ACOT13,-6.965537,-1.3369644,3.2715366893971845e-12,6.482758368401043e-11
FCGR2B,-6.979167,-1.4296708,2.9693493025582415e-12,5.895335767139084e-11
IGLL5,-6.999191,-2.4386399,2.574453938041654e-12,5.1261847617902146e-11
GAL3ST4,-7.0248456,-2.3385887,2.1430320301381915e-12,4.2879439129343994e-11
POP5,-7.027694,-1.1972404,2.099743859308505e-12,4.205428457340907e-11
FAM105A,-7.034381,-0.5403677,2.001478084595482e-12,4.012533554556704e-11
DNMT1,-7.0405827,-0.76487184,1.914375510014878e-12,3.8454221961932904e-11
TCEAL3,-7.0529237,-1.5657623,1.7519677424072891e-12,3.5260927239097294e-11
HINT2,-7.0576124,-0.70761764,1.6938782376879199e-12,3.4125246655049366e-11
TMED3,-7.0702567,-0.7992539,1.5464724522407666e-12,3.121684658018751e-11
FDX1,-7.077959,-0.5933853,1.462931222548954e-12,2.955956207451523e-11
ACYP2,-7.084161,-1.1684636,1.3988944133552093e-12,2.8293500898294672e-11
NACA2,-7.0869565,-1.3409783,1.3709323174670275e-12,2.775529540954695e-11
DNAJC19,-7.0945435,-0.95122236,1.2977924493631584e-12,2.6300475017745585e-11
VDAC3,-7.1006365,-0.66382056,1.2418362798285093e-12,2.519136066067141e-11
FAM177A1,-7.1137657,-0.67610043,1.1291884707100118e-12,2.2928892299906857e-11
CORO1B,-7.125101,-0.56719273,1.0400429643483884e-12,2.1139645559512934e-11
DNAJC8,-7.137037,-0.5610507,9.536438203007342e-13,1.9460590444288043e-11
PFKFB3,-7.14221,-0.6029963,9.184220783501435e-13,1.8779170165786948e-11
BIN1,-7.147241,-1.5195807,8.853916043255834e-13,1.813992439640709e-11
GNPTG,-7.152286,-1.1666069,8.534457982330224e-13,1.7502885906019697e-11
SMIM15,-7.1672583,-0.96081924,7.651467953829223e-13,1.570769856241601e-11
MRPL43,-7.1729984,-0.8866781,7.337269748286805e-13,1.5077758825083066e-11
GMFB,-7.1759195,-0.90687996,7.182271594477207e-13,1.4788851912038374e-11
AMDHD2,-7.177087,-1.2178577,7.121244993161754e-13,1.4677915508495746e-11
SNX5,-7.204908,-0.572605,5.808306327331637e-13,1.1995847142232513e-11
TP53TG1,-7.2236915,-1.0952448,5.059489836790126e-13,1.0470389804381502e-11
AAED1,-7.227457,-0.8540319,4.92121904431239e-13,1.019452126747619e-11
EIF3I,-7.239597,-0.55437416,4.5001992941990994e-13,9.34121246821166e-12
CLIC2,-7.2523537,-1.1709323,4.095909758628471e-13,8.519243306472531e-12
NINJ2,-7.2545395,-1.2842218,4.0303047923450444e-13,8.39129077911272e-12
PPIC,-7.2625713,-2.0707514,3.7980006279023073e-13,7.93175532962426e-12
PHB2,-7.280237,-0.54430014,3.3323341772603213e-13,6.9948352070528765e-12
MPP1,-7.282512,-0.62270796,3.276599489951052e-13,6.8848834113823085e-12
TADA3,-7.283518,-0.9073312,3.2522558957927513e-13,6.840733738189486e-12
CAT,-7.3030996,-0.53243864,2.8121290446452467e-13,5.933216562951929e-12
DCTPP1,-7.304913,-1.350509,2.774462164545809e-13,5.8597668493786944e-12
CCDC50,-7.311283,-0.8309699,2.6460351217951927e-13,5.6000469087972686e-12
TMEM70,-7.311893,-0.6410763,2.634048314913703e-13,5.580431151379093e-12
ETFA,-7.3220744,-0.6339501,2.441664999099996e-13,5.183551268513321e-12
PSMC1,-7.32463,-0.63890254,2.3955912367788073e-13,5.091003364371856e-12
IFI6,-7.328468,-0.65072495,2.327991667870634e-13,4.962243989203979e-12
IMP3,-7.3453455,-0.6661826,2.052281103147408e-13,4.393251174818889e-12
EMC6,-7.3517256,-0.7577393,1.9566426826512697e-13,4.197274569712426e-12
CLECL1,-7.3541555,-1.2555661,1.9213793598482537e-13,4.12594109605908e-12
PSMD7,-7.369675,-0.65144527,1.7104441307613114e-13,3.676828016795703e-12
MCUR1,-7.3717656,-1.0526307,1.683830866367415e-13,3.6272155147593564e-12
AP006222.2,-7.3719897,-1.7626859,1.6810007207194073e-13,3.6249226676101592e-12
CCT4,-7.379481,-0.5277288,1.589081003476427e-13,3.43753887464358e-12
BAG1,-7.3966193,-0.50731087,1.3969545729625368e-13,3.0283083873651444e-12
AHCY,-7.3983235,-1.1193165,1.3791426684231797e-13,2.9928562198794354e-12
RSU1,-7.401156,-0.64458066,1.3500402466861017e-13,2.9328017168485692e-12
BABAM1,-7.401667,-0.9354066,1.3448535910706948e-13,2.9246291706663444e-12
UQCRC2,-7.4456935,-0.5330086,9.643645068157924e-14,2.1106011684884223e-12
MAPKAPK2,-7.449439,-0.7112219,9.373793145898707e-14,2.053731051143592e-12
PARVB,-7.4702077,-1.0382259,8.006838404351422e-14,1.7579934289083458e-12
TMEM251,-7.4874086,-0.9560334,7.024668964909112e-14,1.5439981710987063e-12
REXO2,-7.4914675,-1.1347709,6.810776538340415e-14,1.4985898344650631e-12
MRPS18C,-7.5131297,-0.79329526,5.773034015035319e-14,1.2729819043465098e-12
NUDCD2,-7.524129,-0.83732057,5.307302115019784e-14,1.1728052219509272e-12
DNAJB11,-7.5287976,-0.6182119,5.120973297980556e-14,1.1328497934724444e-12
SEC13,-7.538412,-1.1883502,4.7572920768455e-14,1.0546700760859749e-12
MZT2A,-7.5425925,-0.5884556,4.607185691436388e-14,1.0224963790215957e-12
TMEM134,-7.5485077,-0.7028998,4.402737285704381e-14,9.781795859115286e-13
RNF114,-7.5554414,-0.8026,4.174413007376137e-14,9.304725801131891e-13
QDPR,-7.56225,-1.123475,3.96155748312476e-14,8.839871040333499e-13
ARL5B,-7.563935,-0.75370437,3.910554361803317e-14,8.735557181007649e-13
TIPARP,-7.5695367,-0.7263746,3.745575415657386e-14,8.376134826582841e-13
PLGRKT,-7.5753,-0.94174767,3.58298407857126e-14,8.021273734895244e-13
PSMC5,-7.577641,-0.57975656,3.5189433446622665e-14,7.895124363122587e-13
HS3ST1,-7.582425,-1.5261967,3.3915466546322374e-14,7.617621583473216e-13
PSMA3,-7.582501,-0.6771045,3.389564239979055e-14,7.617621583473216e-13
CD38,-7.5934377,-1.3849323,3.1152830820380013e-14,7.012461227100673e-13
LSM1,-7.6023297,-0.9270396,2.9084611332376316e-14,6.561296549915971e-13
EBI3,-7.606412,-1.66262,2.8181050111914507e-14,6.364453000522475e-13
NOL7,-7.63298,-1.0534903,2.2938854981742385e-14,5.197701478147787e-13
STRA13,-7.639396,-0.75927085,2.1824283438007048e-14,4.950615632031454e-13
TNFRSF21,-7.6482425,-1.1815578,2.0374496981216105e-14,4.626858943887006e-13
PRADC1,-7.64966,-1.2730252,2.0151124106648738e-14,4.581200739594595e-13
COA6,-7.6526637,-1.0899304,1.9685813653486097e-14,4.4853503717249286e-13
MRPS25,-7.661002,-1.1365528,1.8448769234734994e-14,4.2081642624430524e-13
DNASE2,-7.666723,-0.9791892,1.764466624383317e-14,4.029225287204129e-13
MRPL17,-7.671896,-1.3657209,1.6947247886363507e-14,3.8742767467612074e-13
ADAM28,-7.684557,-1.2906853,1.5352749567224397e-14,3.5136744243651023e-13
CD40,-7.6849065,-0.9292447,1.5310896319857676e-14,3.50800659096382e-13
VCP,-7.6949463,-0.7624656,1.4155385722121027e-14,3.246881714965615e-13
MRPS33,-7.706697,-0.7501933,1.2911584133900099e-14,2.9682184847125996e-13
ABCA1,-7.7336345,-0.67203206,1.0451882430073414e-14,2.408155941716915e-13
CRELD2,-7.762768,-0.9524223,8.30956105502773e-15,1.9188636546531416e-13
VEGFB,-7.7652607,-1.2767628,8.147758251881408e-15,1.8836185715413674e-13
HLA-DQA2,-7.775976,-0.7601072,7.486780910837225e-15,1.7327635323402187e-13
TGIF1,-7.7855015,-0.7950789,6.9437196740052685e-15,1.608889629657496e-13
SMIM19,-7.7870183,-0.78410065,6.860906217468421e-15,1.5914976693605562e-13
NQO2,-7.804605,-1.0121937,5.968816109080494e-15,1.3892724025318985e-13
COA3,-7.8211074,-0.57370716,5.236074361627719e-15,1.2228824865740095e-13
FOXP1,-7.8214107,-0.5733545,5.223470241443042e-15,1.2213282526945812e-13
MKKS,-7.8228054,-0.50624406,5.165901984047022e-15,1.2092451748061722e-13
NUTF2,-7.8343945,-0.84296864,4.711071867218259e-15,1.104036465321046e-13
EIF4A3,-7.842344,-0.72001374,4.4221317136027234e-15,1.0375079079834321e-13
C7orf50,-7.86029,-0.53884906,3.832446162321572e-15,9.00186353161322e-14
FRMD4A,-7.8927536,-1.7151066,2.9559077574638023e-15,6.966915080708885e-14
EMC7,-7.9091897,-0.8179309,2.5906940000860773e-15,6.120179186164222e-14
DDX24,-7.920908,-0.6525462,2.357828053316157e-15,5.5764806574340304e-14
MAFF,-7.9223156,-0.82816094,2.3312761085421186e-15,5.5200423566621857e-14
SNRNP25,-7.9265227,-0.98259157,2.253673498881438e-15,5.342455341632453e-14
ZNF330,-7.929111,-0.9304987,2.2072019370984916e-15,5.2383408747624203e-14
ZNF428,-7.930938,-0.9333767,2.1749747513419335e-15,5.167830633136406e-14
C14orf119,-7.9355865,-1.1245917,2.095028306284137e-15,4.983642653500237e-14
IL6,-7.9639387,-1.8336893,1.6664809838602522e-15,3.991970608829302e-14
CDC42EP2,-7.9655046,-1.222165,1.6455086077130037e-15,3.9463371738014316e-14
ITPA,-7.973543,-1.06614,1.5418890191548449e-15,3.7021566870444223e-14
RBM17,-7.9738927,-0.58882034,1.5375326815840732e-15,3.700352687015175e-14
SEPHS2,-7.977226,-0.79308665,1.4965876018529711e-15,3.606038366014043e-14
GGA2,-7.999666,-1.1186204,1.2475702938701035e-15,3.020208792790018e-14
HSPD1,-8.032034,-0.5104453,9.586981296355539e-16,2.32912590571459e-14
RRP7A,-8.035476,-0.8708741,9.321617742210486e-16,2.2673399363725007e-14
RTCB,-8.035977,-1.0664426,9.283590838373093e-16,2.2607691141276538e-14
PXDC1,-8.051398,-1.5401264,8.185363521211551e-16,1.9956927283485978e-14
RPL26L1,-8.061919,-0.90458405,7.510590782631367e-16,1.8355347401980872e-14
WBP5,-8.064336,-1.5848124,7.36350532245153e-16,1.8038830640167955e-14
MRPL40,-8.066133,-0.9387083,7.25598748100239e-16,1.779667467114672e-14
TCN2,-8.071243,-1.0594158,6.958586537546417e-16,1.7087658257092153e-14
ILF2,-8.084458,-0.950735,6.244114842564727e-16,1.535154893449237e-14
AP2A2,-8.091112,-1.012569,5.91225500230127e-16,1.455307948947755e-14
ZDHHC12,-8.091162,-0.7421903,5.909854519514246e-16,1.455307948947755e-14
GPR137B,-8.118125,-0.6055814,4.73440510595339e-16,1.1695860700375109e-14
COA4,-8.126002,-1.0448216,4.4368186217045844e-16,1.0987147103133101e-14
RPA3,-8.129922,-0.8694908,4.2956591096564024e-16,1.0650433075137233e-14
GUSB,-8.131136,-0.9705528,4.2528735058195703e-16,1.0557102805437721e-14
XRCC6,-8.135571,-0.6599989,4.1000394162247565e-16,1.0190037430469495e-14
SVIP,-8.140341,-1.4854861,3.941656881678254e-16,9.808275651390652e-15
PPCS,-8.147958,-0.574056,3.701223864164412e-16,9.22116804701835e-15
CHCHD1,-8.158255,-0.8226738,3.399009929427956e-16,8.488841221560402e-15
ACP2,-8.160147,-1.0691537,3.346172163407596e-16,8.367060699463402e-15
GAA,-8.173857,-0.75762707,2.9868531339759994e-16,7.495978971563971e-15
IMPDH2,-8.175957,-1.1203796,2.9352749744531213e-16,7.375552013530983e-15
CNPY2,-8.184074,-0.7743105,2.744050293952043e-16,6.9035059417330264e-15
ACP1,-8.200916,-0.5961843,2.3856243616946655e-16,6.0611983318353696e-15
RGS19,-8.201288,-0.6017096,2.3782411053791955e-16,6.049927094464623e-15
HPS1,-8.208456,-0.7803862,2.2405014667789347e-16,5.7066072718988524e-15
TEX264,-8.232911,-0.874452,1.8271771908536366e-16,4.671247889294434e-15
MAP3K8,-8.254036,-0.7186725,1.5313343341973138e-16,3.9295953183420824e-15
FUCA2,-8.302646,-0.9415157,1.0181852087646778e-16,2.625920119438451e-15
POLR2F,-8.314208,-0.59339935,9.236679687237174e-17,2.3881586561623672e-15
DUT,-8.316378,-0.607664,9.069240694782441e-17,2.347823987682077e-15
MRPL14,-8.342874,-0.6504273,7.250673036239304e-17,1.8841654020374262e-15
STAT1,-8.356659,-0.59516,6.45195919300051e-17,1.6808663740242066e-15
ATP1B1,-8.357071,-0.8103718,6.429466973260639e-17,1.6771350380440618e-15
WBSCR22,-8.365234,-1.1503142,5.999545076250873e-17,1.5669804181978903e-15
GNB2,-8.386049,-0.5170889,5.027525993238968e-17,1.3164551162653414e-15
ARHGAP18,-8.387289,-0.8237389,4.9748092110560164e-17,1.30431492073779e-15
ATF5,-8.388433,-0.764753,4.9266423156068e-17,1.2933381086584655e-15
SDHD,-8.401714,-0.73368704,4.4000871406337715e-17,1.1610461299494947e-15
NDUFB6,-8.406835,-0.7063291,4.2122532502410655e-17,1.1129130884710274e-15
SIK1,-8.417461,-0.5253547,3.847313618111715e-17,1.017802851368755e-15
GCLC,-8.419136,-1.3084868,3.792711905489451e-17,1.004652680100554e-15
SNAP29,-8.425463,-0.9932639,3.5932622844003057e-17,9.53050147757802e-16
MIF4GD,-8.439763,-1.1055508,3.1798252587114095e-17,8.444842527307443e-16
WDR45B,-8.443877,-0.8479836,3.0698083934036336e-17,8.173812776677457e-16
GHITM,-8.4622555,-0.52884483,2.6225475217425345e-17,7.001076472542587e-16
FIBP,-8.470188,-0.64764875,2.4499611659577688e-17,6.54886103853477e-16
NAGA,-8.475553,-0.7286034,2.339655149370304e-17,6.262161742036893e-16
SNHG8,-8.480881,-0.5068385,2.2349486801667166e-17,5.997550517012094e-16
PTPMT1,-8.487235,-1.3981057,2.1161215434490287e-17,5.686107220610617e-16
FUNDC2,-8.495933,-0.9711991,1.9635010234855927e-17,5.289857284925949e-16
LSM10,-8.512053,-0.5582492,1.708817288310655e-17,4.615830277859136e-16
MIEN1,-8.525791,-0.60064363,1.5176877820111265e-17,4.1158008556019045e-16
LAMP2,-8.529877,-0.515315,1.4650420521711005e-17,3.978286810717e-16
C11orf48,-8.531637,-0.74712765,1.4429116966732095e-17,3.9233820160270623e-16
CDK4,-8.538366,-1.3522207,1.3613260476630942e-17,3.711376153051216e-16
GTF2B,-8.547647,-1.0868517,1.2562231032250151e-17,3.4293888412375447e-16
TUBB4B,-8.570161,-0.61983705,1.033408145347178e-17,2.8286447754442954e-16
LILRB5,-8.570978,-1.437794,1.02609589958745e-17,2.812379535731744e-16
C1orf85,-8.577813,-1.2538558,9.669378913820299e-18,2.6537791406660017e-16
MZB1,-8.579488,-0.9902709,9.529622477747996e-18,2.618923960450985e-16
RPP25,-8.582845,-1.9282378,9.255532616835442e-18,2.547008432855426e-16
HNRNPA0,-8.584639,-0.5579072,9.112269138816291e-18,2.5109499751779817e-16
MGLL,-8.629439,-1.4006815,6.165331621891662e-18,1.7011840438953484e-16
NPM3,-8.63851,-1.646424,5.695089885119854e-18,1.5735464367648113e-16
C20orf27,-8.644293,-0.6155172,5.4139417316996174e-18,1.4978815338283214e-16
HSD17B14,-8.646136,-2.0075877,5.3272527447088616e-18,1.4758862563580056e-16
NPL,-8.656298,-0.70551795,4.873338404750668e-18,1.3537857119232269e-16
PPP4C,-8.662599,-0.5686402,4.611293265749789e-18,1.2827268218506424e-16
PSMC4,-8.6666975,-1.1591629,4.4483652428605004e-18,1.23908399010425e-16
NUDC,-8.67223,-0.85741615,4.237400650133814e-18,1.181923885143982e-16
SRA1,-8.674013,-0.79968023,4.1715133299681964e-18,1.1651292129376478e-16
VDAC2,-8.685886,-0.5404771,3.758006500267475e-18,1.0510642431061443e-16
NDUFS3,-8.744746,-0.9963633,2.235168427883208e-18,6.277123482354908e-17
AIG1,-8.755802,-1.4802735,2.026576102864418e-18,5.699120659685431e-17
FRMD4B,-8.768007,-0.7648033,1.81855355911961e-18,5.1211366275948524e-17
COMMD4,-8.776765,-1.2964344,1.682442174559514e-18,4.744348269441245e-17
RAB9A,-8.782881,-0.88989836,1.5933966262683798e-18,4.518071732135852e-17
MTCH1,-8.807425,-0.7193152,1.2805363008303178e-18,3.646065148369708e-17
RNF7,-8.843222,-0.5765638,9.299746225295564e-19,2.651590142487398e-17
