names,scores,logfoldchanges,pvals,pvals_adj
RCN3,-1.5977987,-1.3148985,0.11008779125823553,0.4850809759047687
FKBP1B,-1.5991209,-0.7691738,0.10979376076448452,0.4838892474740452
MAT2B,-1.6016597,0.17695712,0.1092309039658696,0.481511966397968
FAM174A,-1.6017948,-0.39937732,0.10920099776676036,0.4814835230141373
ANP32E,-1.6020256,0.04945282,0.10914995336649899,0.4813618458992176
ARHGAP21,-1.6026026,-0.18267053,0.1090224249124871,0.48090274194852767
ALDH3A2,-1.6028037,-0.24831922,0.10897799984439081,0.48081009215678033
MAPK1,-1.6032027,0.26764548,0.10888992035643497,0.48052475816793927
KIF17,-1.6033247,-2.56941,0.10886299820384171,0.4805092432007453
RAD1,-1.6033444,-0.41978103,0.10885863294553239,0.4805092432007453
PTPN11,-1.604149,-0.13373713,0.1086812297150831,0.47991330712431507
ZDHHC18,-1.6042577,-0.5542044,0.10865725422368713,0.47991066522333764
NUPL1,-1.6047919,0.13810444,0.10853961704221761,0.4795974598062172
AGPAT6,-1.6059822,-0.075397976,0.108277837406972,0.4785437511577456
C12orf76,-1.6064602,-0.31354094,0.10817283122206395,0.4781826124370695
BCLAF1,-1.6065624,0.28174886,0.10815039208514823,0.4781826124370695
MOSPD2,-1.6067833,0.14126794,0.10810190718190854,0.47807497900417933
RP11-977G19.11,-1.60709,-1.1189247,0.10803463575884777,0.47788042178267304
FUBP3,-1.6077493,-0.18762897,0.1078900782939514,0.47734383993459667
PDRG1,-1.6078746,-0.6411051,0.10786262969532648,0.4773252694579343
PKN1,-1.6081582,0.24448086,0.10780052959756725,0.47724279359201977
ITSN1,-1.6082934,-0.43559808,0.10777093370338711,0.4772281056938814
FGD6,-1.6085737,-0.63708717,0.10770959685639638,0.47705939889211674
EXOC4,-1.6085836,-0.18734697,0.10770743253162103,0.47705939889211674
MAPK12,-1.6095793,-1.3355564,0.10748973333293012,0.476291114956124
EFCAB11,-1.6097935,-1.3942065,0.10744292314992868,0.4761864787014002
FPGS,-1.6101102,-0.18316892,0.10737381764357146,0.4759829631623577
CDK1,-1.6102486,-1.2088817,0.10734359505702944,0.4759517630509195
GMDS,-1.6102881,-0.73243773,0.10733496127001936,0.4759517630509195
ASL,-1.6117488,-0.25131264,0.10701661542526282,0.47470702205385057
TXNDC16,-1.6128962,-0.78173363,0.10676706291072899,0.47370240641762595
ATF7,-1.6129885,-0.14649269,0.10674700403549958,0.47370240641762595
CXorf38,-1.6131929,-0.5743813,0.10670259858310135,0.47362111271621354
RNF187,-1.6145909,0.09063355,0.10639931486483553,0.4723770620372424
DNAJA2,-1.6146964,0.104348235,0.10637645329030708,0.4723770620372424
LRRCC1,-1.6159691,-1.0052798,0.10610099224521564,0.4712564408918286
RNF170,-1.6160746,-0.40638274,0.10607818150958757,0.4712564408918286
ZNF195,-1.6170934,-1.0343305,0.10585811537579558,0.47038122306270724
XRCC6BP1,-1.618043,-1.0137866,0.10565333137034376,0.4695729031612442
SLA,-1.6192002,0.15291496,0.10540417591655969,0.46856698297770766
LACTB,-1.6192101,0.1781682,0.10540204839395563,0.46856698297770766
STAG3,-1.6196718,-1.1796199,0.10530280189853285,0.46842063275730894
FAM122A,-1.6215082,-0.23098363,0.10490867687970487,0.46676857990105364
HSPA14,-1.6227678,-0.73076195,0.10463905688413891,0.46566988917721386
RBM15B,-1.6232458,0.11836143,0.10453685839361225,0.46531595098925976
DTWD1,-1.6233151,-0.5712177,0.10452206380622846,0.46531595098925976
NRIP1,-1.6243768,-0.16635977,0.10429542161436413,0.46444267035168785
VPS37A,-1.6245482,-0.31167412,0.10425885764787818,0.4643805790091758
ST6GALNAC4,-1.6245482,-0.47583607,0.10425885764787818,0.4643805790091758
UPF3B,-1.6255968,-0.15733387,0.10403547640635713,0.46358677993186576
UBE3C,-1.6257648,-0.062082175,0.10399968652019301,0.4635279124127317
SFXN1,-1.6267705,-0.92945814,0.10378585310227137,0.46267530474191726
RP11-705C15.5,-1.6270078,-0.23271881,0.1037354254017732,0.4625509444120335
PRPF6,-1.6290323,0.10413424,0.1033061798166108,0.46073703355533413
TPM2,-1.629306,-1.0840473,0.1032482632605677,0.4605787910639275
CYB5D2,-1.6300577,-0.34700182,0.10308930002857407,0.4599696240570739
MOB4,-1.6303973,0.107814886,0.10301755153672218,0.4597494164124717
COMTD1,-1.6318414,-0.25488904,0.10271288966568287,0.45848943508301887
SIDT2,-1.632758,-0.14197212,0.10251989189486249,0.4577274599194502
CEP41,-1.6330581,-1.1994846,0.10245677908010593,0.45754518549825857
CASP3,-1.6331768,-0.37107214,0.10243181990828625,0.4575332530237616
FRG1,-1.6343044,0.009463767,0.10219494898449544,0.45657456097991445
LMBR1L,-1.6343604,-0.8169962,0.10218318608098996,0.45657456097991445
GSS,-1.6347725,-0.3998142,0.10209672722945046,0.4563343595239252
KCTD17,-1.6350067,-0.5061876,0.10204764453499036,0.45621430632813964
ALDH2,-1.6352738,-0.006265809,0.10199167172190075,0.4560633911520149
PIK3C2A,-1.6355903,-0.13946591,0.10192536521986706,0.45586619228728775
NDNL2,-1.6360519,-0.22479518,0.10182872975125504,0.45553323012933417
SPG7,-1.6362629,-0.060656518,0.1017845778363449,0.4554349604189896
EEF1E1,-1.6367508,0.012526651,0.10168253490573893,0.45507755811639733
STX18,-1.637107,-0.317407,0.10160812256398702,0.4548436868984059
LTV1,-1.6373147,-0.27010792,0.10156473539253348,0.4547486265808767
LARS,-1.6380203,0.09905362,0.1014174669015135,0.4541883023606393
CCR10,-1.6385115,-2.333158,0.1013150299544534,0.4538285511531691
PPP1R8,-1.6387061,-0.24354017,0.10127449045633659,0.45374596564341635
CPSF3,-1.6387655,-0.40128568,0.10126212504630834,0.45374596564341635
ZDHHC7,-1.6399293,-0.054584444,0.10101986856852213,0.45280281262951766
UBE2Q1,-1.6407865,0.08110443,0.1008417314934648,0.45210305870918077
CERS2,-1.6412746,-0.11971186,0.10074044223243317,0.4517476056333815
DIRC2,-1.641446,-0.41321206,0.10070487336652757,0.45168676979275607
MEGF8,-1.6433352,-1.255408,0.10031359421688175,0.4500301083213212
C2orf47,-1.6436517,-0.4822492,0.10024815828712479,0.4498348505959311
IL2RG,-1.6441925,0.08301939,0.10013645063536224,0.4494318310217209
DAK,-1.6450002,-0.7057732,0.0999697552088191,0.44878178541041924
CERCAM,-1.64563,-1.4951099,0.09983995437809912,0.44849330928402553
DPH3,-1.6460751,0.24592635,0.09974829143816949,0.4481796180639487
HECTD2,-1.6466093,-1.4517844,0.09963838452657421,0.4477837994627938
NAE1,-1.6468829,-0.536188,0.0995821116320624,0.4476288963640484
UHRF1,-1.6479083,-1.8901409,0.09937148321616014,0.44677993406582384
RP11-427H3.3,-1.6482347,-0.28021213,0.09930450893585421,0.4466744662454319
MFAP4,-1.6488051,-2.058919,0.0991875595408803,0.4462461998279052
GSDMA,-1.6507702,-2.2029397,0.09878550009948048,0.44463221476479603
COL3A1,-1.6516769,-0.24559507,0.09860042527520478,0.44389651984093836
SOCS1,-1.6526331,-0.4206263,0.09840555548630595,0.4432136131150449
SECTM1,-1.6527617,0.24963373,0.09837937233805266,0.4431929196242886
SLC16A1,-1.6539388,-0.42140365,0.09813995430938202,0.44221139640414914
RMI2,-1.6540542,-1.1223614,0.09811650702659858,0.4422028041161453
UGDH,-1.6542224,-0.4985528,0.09808234899718721,0.4421459250248696
HERC1,-1.6543146,-0.06408954,0.09806359960905606,0.4421459250248696
FKBP5,-1.6549312,-0.012262488,0.0979384538851357,0.44169123897362716
PNPLA4,-1.6553005,-0.7583776,0.09786356141384993,0.44145046193472315
SLC18B1,-1.6553466,-0.33629423,0.09785420307316912,0.44145046193472315
HHLA3,-1.6554357,-1.277543,0.09783615686395968,0.44145046193472315
KIF20B,-1.6554654,-0.61966103,0.09783014205185474,0.44145046193472315
PANK2,-1.6558939,0.06932588,0.09774329438529572,0.441392892748732
MPND,-1.6567281,-0.33626834,0.09757445209146522,0.44072737667451917
SMEK1,-1.6567941,0.154782,0.0975611148223536,0.44072737667451917
AARSD1,-1.6573414,-1.3531209,0.09745047171436896,0.4403611564658333
BPHL,-1.6575524,-1.3491211,0.09740784092814127,0.4402654263350533
BTD,-1.6582547,-1.381853,0.09726606769818746,0.43972144985159445
MYPOP,-1.6584921,-0.83132184,0.09721818167498114,0.43960177348142904
EIF3A,-1.6599659,0.24832796,0.0969213108756115,0.43835593544072005
DAG1,-1.6601901,-0.8284319,0.09687621291978997,0.4382485180763262
MRPL39,-1.6609155,-0.8634349,0.09673042273433692,0.4376854415501879
SDCBP,-1.661176,-0.03409568,0.09667811364575057,0.4375451929086449
VRK3,-1.661176,-0.20585154,0.09667811364575057,0.4375451929086449
CABLES1,-1.6613145,-0.96257323,0.09665031296417016,0.4375451929086449
DCTN1,-1.6629927,-0.39583746,0.09631390327681566,0.43618533429731937
NFATC2IP,-1.6631773,0.19366458,0.09627694888238456,0.43611418437918636
ZNF146,-1.6636224,-0.3331882,0.0961879090383383,0.4358070149300479
CDC25B,-1.6646577,-0.616907,0.09598106383609803,0.43496584094729723
CDC73,-1.66505,-0.2017681,0.09590276654742813,0.43470697603271186
FKBP15,-1.6651787,0.024126422,0.09587711721782459,0.43468669155581297
RFC4,-1.665304,-1.1539968,0.09585213084542729,0.4346694044898999
MGME1,-1.6654853,-0.110961586,0.09581597559136207,0.4346014500475192
ORAI3,-1.6664975,-0.29443702,0.09561436403382803,0.4337828241437471
AIM2,-1.6678823,-0.7327298,0.09533909402172032,0.4326295891184563
DDI2,-1.6682549,-0.25216752,0.09526514173315942,0.4323895853725469
XPO1,-1.6690956,0.106616504,0.09509842706908492,0.4317283523443707
IL15RA,-1.6693693,-0.71105826,0.09504421352302733,0.43157767295160987
KLHL12,-1.6705167,-0.3711143,0.09481717800392395,0.4306420016023351
CD72,-1.6707212,-0.5523904,0.09477677479027367,0.4305537529695792
HMGB3,-1.6707212,-0.5807764,0.09477677479027367,0.4305537529695792
PCBD2,-1.6710377,-0.56268936,0.09471424219445404,0.4304601899512833
WBSCR16,-1.6717993,-0.81268203,0.0945639086242147,0.4298721169500672
TOPORS,-1.672129,-0.17879046,0.09449888849716404,0.4296716903562083
DIAPH1,-1.6723169,0.056841016,0.09446184306087231,0.4295983996891112
CYTH4,-1.6723927,0.1843477,0.09444689819884926,0.4295983996891112
SLC25A46,-1.6729105,-0.17400074,0.09434493388660027,0.42925690331516336
ABLIM3,-1.6731445,-2.1839936,0.09429885162226347,0.42923749998967775
MADD,-1.674404,-0.5966572,0.0940512256804973,0.4283002688542433
C6orf226,-1.6744963,-0.46393093,0.0940330956167293,0.4283002688542433
UNC119,-1.6754097,0.09520092,0.09385388844124325,0.4276862321443468
C1orf35,-1.6762042,-0.23085298,0.09369819464167853,0.4270715448044002
UHMK1,-1.676989,0.15659171,0.09354464232053031,0.4264663473680139
MAP7D1,-1.6778626,0.11492564,0.09337390778863772,0.42578253065147575
ATF6B,-1.6782452,0.12172179,0.09329924988217118,0.42553661427040484
GADD45G,-1.678499,-0.24715127,0.09324971893369963,0.42540521777553775
MFAP1,-1.6785254,-0.5093885,0.09324457407135059,0.42540521777553775
IGSF8,-1.6792277,-1.1863132,0.09310767585903952,0.424946082194358
PHF11,-1.6794288,0.064159706,0.09306849999367213,0.42486173812988554
YY1,-1.6798542,0.23572373,0.0929856962420955,0.4245781490556002
UHRF1BP1,-1.6801113,-0.22391225,0.09293565755023549,0.4244440742711422
ZNF524,-1.6802597,0.095415704,0.09290679890737344,0.42440669220504434
VRK2,-1.6808268,-0.27770156,0.09279656104599715,0.42399746310110736
EFTUD2,-1.6817764,-0.18056469,0.09261221185296403,0.4232493537688109
MAD2L1,-1.6828809,-1.6027845,0.09239814796569132,0.42236508118184746
SYNRG,-1.6833128,-0.037937317,0.0923145475483559,0.4220769146147435
OAS2,-1.6845987,-0.062403012,0.09206602040735239,0.42103438025006396
IDH3A,-1.686333,-0.15221614,0.09173167902119278,0.4195988499612448
DENND1A,-1.6865275,-0.08694839,0.09169423778584977,0.4195210625152017
SLC25A4,-1.6867979,-2.195309,0.09164222121075936,0.41937654017736936
SIGMAR1,-1.6869528,-0.6607708,0.09161241752543428,0.41933362750939585
PRKCSH,-1.6873188,0.21249932,0.09154206102056207,0.4191050336064047
RP11-214O1.3,-1.6883706,-1.0968786,0.0913401070122636,0.41827371332919017
ECHDC1,-1.6894093,-0.03297018,0.0911410369443191,0.4175483926422511
ALG8,-1.6899071,-0.4142418,0.09104573347189908,0.417204880009959
AGAP3,-1.6909424,-0.06873359,0.0908478093160465,0.4164838493633583
UPF2,-1.6926239,0.25469452,0.09052707773975834,0.41510618247029235
CTB-89H12.4,-1.692835,0.12123455,0.09048689348019526,0.4150146193599036
VARS,-1.6928843,-0.80882716,0.09047747737052701,0.4150146193599036
CRIPT,-1.6933922,0.14402093,0.0903808508969754,0.41471356460974695
PCYT1A,-1.6934482,0.054721624,0.09037018942880064,0.41471356460974695
SERINC3,-1.6951132,0.25028038,0.09005394235202388,0.41339834135614895
UBE2G1,-1.6955187,0.017533861,0.08997705088558212,0.4131377494140272
MIS18A,-1.6955715,-0.97961897,0.08996705262888878,0.4131377494140272
MYADM,-1.6959606,0.19474137,0.08989334310039257,0.4129381160232623
TJP2,-1.6963068,-0.3716338,0.08982779499404758,0.4128217603386619
NUP93,-1.6969662,-0.47365642,0.08970304790491095,0.41234076812358195
RBM28,-1.6971014,-0.56373036,0.08967749198700965,0.412315617693465
MAFG,-1.6973256,-0.031093989,0.08963511948604459,0.4122131200557817
IPO7,-1.6982586,-0.009651805,0.08945894822517374,0.4115873482999981
SLC30A1,-1.6990962,-0.20126264,0.08930106738972593,0.4109530626414893
TMEM26,-1.6997622,-1.1131628,0.08917566888555212,0.41046800595325095
SYVN1,-1.6998512,-0.3797253,0.08915891845113316,0.41046800595325095
LRRC8C,-1.7007546,-0.027061656,0.08898907588922443,0.40979289792056717
MTFR1L,-1.7007546,-0.18911667,0.08898907588922443,0.40979289792056717
QRSL1,-1.7036066,-0.78451586,0.08845460383764882,0.40751448882026314
RRS1,-1.7043583,-0.5137322,0.08831415739571671,0.40695877377702994
CRAT,-1.7057201,-0.82468283,0.08806021001511453,0.40587967027397537
ALG1,-1.7060102,-0.48565724,0.08800617633376716,0.4057217143399744
PRR13,-1.7065377,-0.0045847823,0.08790800177735537,0.4053601456620235
TMUB2,-1.7083446,-0.14871708,0.0875724230519261,0.4039034537930781
DCUN1D1,-1.7088689,0.09909194,0.0874752498960869,0.4035459337341052
C19orf25,-1.7108438,-0.032561265,0.08710995085321699,0.4019510409228347
CCDC104,-1.7111735,-1.0604992,0.08704908613966267,0.40176049670888825
IFI44,-1.7124528,-0.11052424,0.08681325594291658,0.4007621612889891
PET117,-1.712776,-0.4036549,0.08675377224861348,0.40057764068641166
POLG,-1.7140156,-0.31800446,0.0865258543576002,0.3996151325325477
LETMD1,-1.7141739,-0.1811651,0.08649679329300526,0.39957080772099574
STON2,-1.7147871,-0.8064116,0.08638425611100128,0.3991770843227114
MRPL33,-1.7148136,0.19040187,0.08637941845583487,0.3991770843227114
COPB1,-1.7149587,0.015519443,0.08635281526347219,0.3991770843227114
ST3GAL5,-1.7150905,-0.05323926,0.08632863628598883,0.3991770843227114
LUC7L,-1.7152982,-0.3020067,0.08629056548529657,0.3991570569733333
SMPDL3A,-1.7153345,0.008102566,0.08628391959345726,0.3991570569733333
MRPS31,-1.7155784,-0.5430709,0.08623922161181338,0.399099409483525
KCNMB4,-1.7156115,-1.3198669,0.0862331827788351,0.399099409483525
PPAP2A,-1.7157136,-1.2439232,0.08621446456729813,0.399099409483525
GPN1,-1.71604,-0.29164883,0.08615470902941845,0.3989781235427321
C10orf76,-1.7161621,-0.53807056,0.08613238474231392,0.3989647397055421
RP1-313I6.12,-1.7164127,-0.11837312,0.08608654410754531,0.3988423976492434
NMB,-1.7166072,-1.4383658,0.0860509708904122,0.3987675804535603
AOAH,-1.7169039,0.07461552,0.0859967295372304,0.3986062001963881
ARHGAP35,-1.7169797,-0.52859646,0.08598287229081102,0.3986062001963881
KIAA2013,-1.717659,0.08499252,0.08585883998767539,0.3981468547790802
OSBPL9,-1.7177843,-0.33249927,0.0858359760447523,0.398130761912047
C16orf87,-1.7181832,-0.23611179,0.08576320521121436,0.39788312763412875
MRFAP1L1,-1.7191361,-0.37087375,0.08558959892555888,0.3971674675277573
KIFC3,-1.7198515,-0.94912106,0.08545943083273631,0.39665309870342386
TCTN3,-1.7205638,-0.42886683,0.08533002156311609,0.396142020051834
HTRA2,-1.7207187,-0.6593619,0.08530188406210018,0.39610096763421276
PAIP2,-1.7212528,0.17793517,0.08520495696766263,0.39574039854958054
DTX3L,-1.7218167,0.07369251,0.08510274166547716,0.3953550992646709
PDE6G,-1.7218463,-0.6752992,0.08509736466065139,0.3953550992646709
TBL1XR1,-1.7219089,0.15028206,0.08508601410819754,0.3953550992646709
NOL8,-1.7221892,-0.23826161,0.08503525030986524,0.3953099306184836
MT1A,-1.7230695,-4.341959,0.0848759515445829,0.394658756343996
ZNF226,-1.7232178,-0.72675854,0.08484912722113953,0.3946234102226492
STK32C,-1.7237257,-0.032159872,0.08475738030778902,0.39428603225438497
ARMC1,-1.7248335,-0.2596693,0.08455748376561172,0.39353447840041783
COX15,-1.7249851,-0.51997906,0.08453014668575512,0.3934964583473621
DDHD1,-1.7252159,-0.46989083,0.0844885605021533,0.3933920749713552
YARS,-1.7256677,-0.58094186,0.08440721830347503,0.3931024919582665
VPS37C,-1.7273756,-0.28481063,0.08410023426843861,0.3917616767181249
UTP3,-1.7294824,-0.3729292,0.08372278728368529,0.3900919428385782
DAXX,-1.7306001,-0.41389924,0.08352310301215425,0.38924989369727914
CENPN,-1.7315828,-0.9248661,0.08334788806198433,0.3885215245287185
TRPT1,-1.7318959,-0.49084154,0.0832920935740156,0.38834962275288804
DDX19B,-1.7322619,-0.59346247,0.08322694045135694,0.3881339983021142
ALDH7A1,-1.7324234,-1.9565877,0.0831981923014056,0.3880880912873337
CDKN2C,-1.7326378,-1.0127656,0.08316006941473014,0.3879984238670443
CCDC97,-1.7327927,-0.60199684,0.08313251245232904,0.38795802412681585
SRGAP1,-1.7330235,-0.92311096,0.08309148388297337,0.387854723199991
NACC1,-1.7332873,-0.44027653,0.0830446141797386,0.38772410381984396
MRS2,-1.7340292,-0.54116553,0.08291290797613832,0.38719724473206174
KIAA1143,-1.7341974,-0.0821164,0.08288307811404126,0.38714600923848763
USP46,-1.7343655,-1.0604258,0.0828532569493889,0.38709479105917266
HTATSF1,-1.7353513,-0.19435282,0.08267859794202091,0.38636670547501645
PARD6A,-1.7354832,-1.1637753,0.0826552548372518,0.38634556615526916
C6orf106,-1.7365416,-0.41677874,0.0824681198101935,0.38564647644270217
ACAD9,-1.7366768,-1.1565368,0.08244424258501579,0.38562266029341286
KIN,-1.7369866,-0.28313574,0.0823895208331357,0.38545452898437615
CANT1,-1.7370626,-0.32301763,0.0823761359533904,0.38545452898437615
THOP1,-1.7373164,-0.73710215,0.08233133853418291,0.38535796825541285
SPATC1L,-1.7373658,-0.48149833,0.08232261406333961,0.38535796825541285
POM121,-1.7376527,-0.3999888,0.08227202691348942,0.38525603113755114
PBXIP1,-1.7396673,-0.573752,0.08191746366089366,0.38368323328644444
GTF3C2,-1.7397629,-0.52077156,0.08190066582089353,0.38368323328644444
OPA3,-1.7398486,-0.3732434,0.08188560806396378,0.38368323328644444
CCL8,-1.7398617,-0.55767375,0.0818832916853009,0.38368323328644444
NF1,-1.7416389,-0.10802521,0.08157164545807845,0.3824998423044524
PGRMC2,-1.7426281,-0.14455397,0.08139860477761815,0.38186287876593306
MAPK6,-1.7429084,-0.18076436,0.08134963078017161,0.38172035892254697
DNM1L,-1.7430633,-0.023119468,0.08132256130905267,0.3816805809587431
AP5M1,-1.7432842,-0.34864515,0.08128398555297336,0.3815867686752779
APOL4,-1.743782,-0.9467248,0.08119710061465533,0.38126607468395685
CTD-2350C19.2,-1.7439206,-1.9489188,0.08117294734735926,0.38123986183800923
ARFIP2,-1.7441448,-0.6375538,0.08113385442241906,0.38114345479126793
FBLN1,-1.7462581,-0.9550521,0.08076609665876416,0.37950267757101613
RABGGTA,-1.7464131,-0.56244373,0.08073918493099135,0.3794630786282787
NSMAF,-1.7468319,-0.2298392,0.08066650242744722,0.3792082959315466
C6orf203,-1.7476496,-0.7104487,0.08052472443231881,0.3786285084450465
C8orf82,-1.747755,-0.29103804,0.0805064452489388,0.3786285084450465
NCOR1,-1.7481309,0.1951868,0.08044135304638593,0.3784098388380515
IGLV3-1,-1.7484013,-1.1138229,0.0803945587784891,0.3782763917404544
MFSD11,-1.7489586,-0.23677886,0.0802981866820246,0.3779095539649892
CHCHD4,-1.7497697,-0.5462576,0.08015807316129865,0.377336639286471
GLG1,-1.7497729,0.09151671,0.08015750399979683,0.377336639286471
MAPKAPK5,-1.7506928,-0.5663042,0.07999883615224686,0.37675983192692725
CAND1,-1.7509369,0.05096703,0.07995679505909527,0.3766482436365688
RNF40,-1.751616,-0.36551562,0.07983985629886918,0.37618370666960876
ITFG3,-1.7516457,-0.5462533,0.07983475049470815,0.37618370666960876
UMPS,-1.752015,-0.7375459,0.0797712337961325,0.3760329870495532
PEX11B,-1.752592,-0.21812573,0.07967207118961013,0.3756518028138508
TBC1D20,-1.7527897,-0.5560204,0.07963809565764064,0.37557786945915567
GZF1,-1.7546296,-0.022347677,0.0793226869987904,0.374176342233035
TBC1D4,-1.7548242,-0.58846813,0.07928939680092671,0.37410526934640875
NBPF1,-1.7552923,-0.3279305,0.079209321206244,0.37381336897539835
THUMPD3,-1.7560474,-0.6837166,0.07908032377524861,0.37332494979097647
CYTIP,-1.7562023,0.09554764,0.07905386946504117,0.37332494979097647
BTG3,-1.7567562,-0.37172765,0.07895936822096349,0.373062570818909
TMEM129,-1.7570926,-0.60660857,0.07890203731278138,0.37287751473160424
THG1L,-1.757231,-0.5136815,0.07887844031301178,0.3728518308049318
RN7SL138P,-1.7575443,-1.0811551,0.07882508732573189,0.3726854485743782
SDC2,-1.7576332,0.1158873,0.07880992920420243,0.3726854485743782
CHRNE,-1.7577751,-1.1001757,0.078785793388103,0.37267132545261905
TIMM23,-1.7598588,-0.22239722,0.07843174627827094,0.3711676623666722
ITGB3BP,-1.7619591,-0.5243705,0.07807620954372058,0.36957032642910764
RAP2A,-1.7623976,-0.057723768,0.07800214243256046,0.3693496930730135
LINC00984,-1.7624042,-0.33453953,0.07800102907818578,0.3693496930730135
TMEM140,-1.7624701,-1.3371189,0.07798989624606838,0.3693496930730135
TTC38,-1.7629548,-0.79905003,0.07790810962526284,0.369200272967918
ABL1,-1.7629582,-0.82306063,0.07790755349295306,0.369200272967918
ARFRP1,-1.7635186,0.032067277,0.07781305797590579,0.36892015408484297
CYHR1,-1.7648474,-0.065836184,0.07758942088654507,0.3679448420835952
PDXDC1,-1.7649034,-0.21027534,0.07757999858413608,0.3679448420835952
LPAR5,-1.7649232,-1.6392505,0.07757667328817362,0.3679448420835952
RP11-63P12.6,-1.767096,-0.46699792,0.07721215099881076,0.36640967356786547
SAFB,-1.7675806,-0.21334639,0.07713102942785667,0.3661093417628831
SRP72,-1.7678775,0.1412546,0.07708139744782301,0.3659583737757536
MCCC2,-1.7685633,-0.44525415,0.07696679200779455,0.3654987909155712
ALG14,-1.7686423,-1.0093814,0.07695357724464882,0.3654987909155712
MTFMT,-1.7691337,-0.65594435,0.07687157696372897,0.3652155990484592
RNF220,-1.7703371,-0.02893963,0.07667100470323619,0.3643470036001703
CD99L2,-1.7716757,-1.1017277,0.0764484038644869,0.3633733000541911
ICA1,-1.7723318,-1.2955332,0.07633948917746129,0.362939641807342
HMBS,-1.7729648,-0.56059664,0.07623452564147301,0.3625245719003473
RBFA,-1.7732154,-0.76142246,0.07619301010738881,0.3624110992804877
TBC1D16,-1.7736605,-1.3813123,0.07611931088123532,0.3621444572609223
ORC6,-1.7736936,-1.2717822,0.076113853993352,0.3621444572609223
CNOT2,-1.7742573,0.1392731,0.07602059058447605,0.3618425003729907
BOLA1,-1.7744288,-0.84451175,0.07599224827431854,0.36179148071045575
CPM,-1.7744387,-0.16263865,0.0759906134040923,0.36179148071045575
PIK3R5,-1.7753223,-0.016341155,0.0758446807350056,0.36125648510648023
RNFT1,-1.7762257,-0.16512017,0.07569571740278852,0.36063062951075553
FMN1,-1.7762356,-0.8911866,0.07569408773973442,0.36063062951075553
CXCL9,-1.7766411,-0.4495161,0.07562729620267873,0.3604719674355216
UBE2T,-1.777871,-1.7405096,0.07542504355164652,0.35959143499111734
ACIN1,-1.7779205,-0.09731865,0.07541691931073596,0.35959143499111734
METTL21A,-1.7785568,-0.021676417,0.07531245112096038,0.3592214937412165
ARMC6,-1.7794998,-0.59546465,0.07515786060794914,0.3585674460656723
MAN1B1,-1.7812176,-0.25205457,0.07487691235402767,0.3573101194132576
SLC8B1,-1.7814715,-0.20717782,0.07483546309571766,0.35719535500859984
RNF121,-1.781699,-1.0344985,0.07479833617661619,0.3571011728766869
ZNF33A,-1.7818605,-0.10071275,0.07477197981986385,0.35705837955849845
UBE2M,-1.7831563,-0.011866185,0.07456086537729258,0.35613308639610036
UBL4A,-1.7837267,-0.7592726,0.074468086540695,0.3557727131938394
CCDC43,-1.78373,-0.39955133,0.07446755052116656,0.3557727131938394
UBE4A,-1.7842708,0.107992895,0.07437968596134042,0.3555158493830867
TP53INP2,-1.7844751,-0.37324187,0.0743464909458977,0.3554399423913213
SLC48A1,-1.7845972,-0.3063957,0.07432668678590892,0.35542803471416823
SLC9A3R1,-1.7848345,-0.11437365,0.07428816131744512,0.35532657588206684
MYO1E,-1.7850093,-0.7682047,0.07425981272058636,0.35527375794474886
TRIM47,-1.7868755,-1.3455935,0.07395762208735342,0.35391049506556604
TAF6,-1.7874194,-0.7991185,0.07386971713032496,0.35357225996000025
NPC1,-1.7876304,-0.2939799,0.07383564366196607,0.3534915878583259
HS3ST3B1,-1.7885042,-0.94307804,0.07369469493621957,0.3528990884874391
UBE3A,-1.7907891,0.06282088,0.07332714044648635,0.35146693117579225
CEP57,-1.791676,-0.23864423,0.07318487238057443,0.3508669418731463
CKLF,-1.7927245,0.12441325,0.0730169806611269,0.35014379724183
FIP1L1,-1.7949402,-0.41322345,0.0726632272058548,0.34852882974509186
CNP,-1.7950358,-0.33220312,0.07264799269114254,0.34852882974509186
TLR1,-1.7960744,-0.21568847,0.07248268271432132,0.347825384161361
MCM4,-1.7960777,-1.2684454,0.07248215841152272,0.347825384161361
ABI1,-1.7962953,0.1362828,0.07244756129103926,0.3478194541028402
KHK,-1.7967042,-1.3443379,0.07238259720285192,0.3475888509888531
RNF168,-1.7969053,-0.021838844,0.07235065656973218,0.347516759176423
C9orf91,-1.7975647,-0.378176,0.07224601412067708,0.34709534843982676
VGLL4,-1.7986033,-0.42876333,0.07208145360234373,0.3463858054781167
NFKBIL1,-1.7990781,-0.31687266,0.072006328248807,0.34610580955742426
SPPL3,-1.7993649,0.030745082,0.07196097109993858,0.345968799932234
TBCA,-1.7996418,0.013385741,0.07191720019901676,0.3458393541545128
TMEM106B,-1.7997309,-0.24896914,0.07190313561330247,0.3458393541545128
UBE2Q2,-1.8006475,-0.26885438,0.0717584534610384,0.34523770590617703
ATP8B4,-1.8009772,-0.29919213,0.07170646788511947,0.34506846676362346
LYAR,-1.8018081,-0.1504224,0.07157560107599746,0.3445194641240684
NOB1,-1.8046668,-0.35469887,0.07112685110708532,0.3424397575931882
TRUB2,-1.8048348,-0.9892139,0.07110052603923533,0.34239331434657805
VAPA,-1.8048546,0.1396798,0.07109742949763456,0.34239331434657805
ANXA2R,-1.8060119,-0.7394423,0.07091647413845653,0.34166728410898245
